dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,label
-2.6049623489379883,-1.2822532653808594,0.91772198677063,-0.967830777168274,1.9301620721817017,-0.1084273159503936,-1.5933483839035034,0.6560443043708801,0.7288600206375122,-0.944172501564026,1.908053994178772,-0.0816887691617012,0.0491056069731712,-0.1105379834771156,-0.1593353450298309,-0.8877306580543518,0
0.7300304174423218,0.0260889753699302,-0.320722222328186,-0.18348328769207,0.0397086925804615,-0.3362549841403961,0.8748775720596313,0.3995669186115265,-0.705788791179657,0.4251904487609863,-0.2064456641674041,-0.3000486195087433,-0.4963723719120025,0.2909570634365082,-0.5540803670883179,-0.4804441928863525,0
-1.1978641748428345,-1.0782747268676758,-0.1516220271587371,-0.2551709413528442,-0.4913791418075561,-0.114626795053482,0.543990433216095,-0.4456099569797516,0.1818691790103912,-0.3920069932937622,0.7569718360900879,0.1966367363929748,-0.433913916349411,-0.3067794740200043,-0.4030311405658722,-0.3250720798969269,0
-1.5386823415756226,-1.1680424213409424,-0.5449273586273193,-0.1969076991081237,-1.162109136581421,-0.3717074990272522,-0.4021152555942535,-1.074311137199402,1.8253648281097408,-0.688494861125946,1.332987904548645,0.8410109877586365,1.0737667083740234,-1.2896124124526978,0.1619687974452972,0.5932889580726624,0
-1.9222363233566284,-1.6589038372039795,-0.0371426939964294,-1.179920315742493,-0.4452711939811706,0.0135633610188961,-0.1878308951854705,-0.5806108117103577,0.5007205605506897,-0.7364639043807983,2.223332166671753,0.0250778403133153,0.0259183924645185,-0.9124634265899658,0.4732260406017303,-0.0911265611648559,0
-0.8963478207588196,-0.1691346913576126,0.7823495864868164,-0.2181102782487869,0.3811553418636322,0.4770964980125427,-0.3177033066749573,0.1964674890041351,0.3948925733566284,-0.6317755579948425,0.0387240871787071,0.004428869113326,0.3628596067428589,-0.0007713623344898,-0.1286921501159668,-0.4616381525993347,0
-0.1923928558826446,-0.3078383505344391,0.2084132134914398,1.111818790435791,-0.3737688362598419,-0.1693000495433807,0.4666116833686828,-0.0833237394690513,-0.3077831566333771,0.0133783668279647,-0.0896715968847274,0.2563234269618988,-0.2739153206348419,-0.4815374910831451,0.1206182539463043,-0.7592567205429077,0
0.4736852049827575,-0.1634874641895294,0.123281255364418,-0.5444079637527466,-0.4938913583755493,-0.1616294533014297,0.8202705979347229,-0.0560451298952102,-0.7071030139923096,0.506199061870575,-0.6517307758331299,-1.1193628311157229,-0.0799495875835418,0.3128986060619354,-0.5485996007919312,0.1792095303535461,0
0.7767982482910156,0.1104155555367469,-0.1065890192985534,-0.3101311326026916,0.1450024843215942,-0.1006079912185669,0.5074036121368408,0.3305645883083343,-0.5906148552894592,0.704730212688446,-0.5583672523498535,-0.4803022146224975,-0.2004345059394836,0.7537822127342224,-0.4541712701320648,-0.4741861224174499,0
0.7312147617340088,-0.442207783460617,0.479907214641571,-0.6506429314613342,-0.7080228328704834,-0.53564453125,0.8514663577079773,-0.1059527769684791,-0.423926442861557,0.513331949710846,-0.693279504776001,-0.4910354614257812,-0.3443521559238434,0.4735706746578216,-0.1001937687397003,-0.0186938121914863,0
-0.168162316083908,0.163630872964859,-0.1236955374479293,0.1875551342964172,-0.9709872007369996,0.2321302741765976,0.4063692390918731,0.4460582435131073,-0.5392898321151733,1.2918719053268433,0.1443761736154556,0.8622565865516663,-0.4897065460681915,0.1552400588989257,-0.5183045864105225,-0.930721640586853,0
0.0921439006924629,0.0057287514209747,-0.2361640930175781,-0.4752506613731384,-0.3658403754234314,-0.0262823663651943,0.417400449514389,0.3886922299861908,-0.5046839714050293,1.0229463577270508,0.2556909322738647,0.4100711643695831,-0.4947175681591034,0.623606264591217,-0.7813316583633423,-0.4069012403488159,0
