vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,FR_Hip_pos,FR_Thigh_pos,FR_Calf_pos,FL_Hip_pos,FL_Thigh_pos,FL_Calf_pos,RR_Hip_pos,RR_Thigh_pos,RR_Calf_pos,RL_Hip_pos,RL_Thigh_pos,RL_Calf_pos,FR_Hip_vel,FR_Thigh_vel,FR_Calf_vel,FL_Hip_vel,FL_Thigh_vel,FL_Calf_vel,RR_Hip_vel,RR_Thigh_vel,RR_Calf_vel,RL_Hip_vel,RL_Thigh_vel,RL_Calf_vel,FR_Hip_pos,FR_Thigh_pos,FR_Calf_pos,FL_Hip_pos,FL_Thigh_pos,FL_Calf_pos,RR_Hip_pos,RR_Thigh_pos,RR_Calf_pos,RL_Hip_pos,RL_Thigh_pos,RL_Calf_pos
0.065518,-0.211649,-0.008239,1.509115,-0.084499,-0.038549,-0.117807,-0.327286,0.488564,0.172945,-0.511654,0.641436,0.305918,-0.443002,0.59264,-0.27864,-0.221056,0.408549,-3.515008,-4.808176,2.375205,0.234596,-1.468967,3.167318,0.380264,0.619198,-0.3515,-1.8925,-4.303333,1.26674,-0.015296,-0.204794,0.385979,0.150692,-0.473398,0.557536,0.284295,-0.456592,0.595498,-0.237669,-0.109551,0.359751
0.059594,-0.212489,0.042717,0.994894,-0.406901,-0.026914,-0.204261,-0.475855,0.657305,0.157655,-0.539425,0.705215,0.305901,-0.410846,0.5706,-0.33473,-0.367965,0.548931,0.457419,-4.565434,10.245439,-0.951301,0.638384,-0.949337,0.357332,1.81143,-1.319274,-0.658075,-5.342726,10.233694,-0.103401,-0.350324,0.472515,0.178143,-0.508373,0.639676,0.310036,-0.443211,0.593994,-0.276209,-0.251289,0.38751
0.041223,-0.214226,0.043681,-0.571132,-0.723552,-0.014799,-0.150791,-0.425062,0.623156,0.133109,-0.47398,0.608809,0.336582,-0.330393,0.486218,-0.300653,-0.361492,0.594457,2.389748,1.4812,-0.888482,-0.921303,3.152645,-4.641236,1.345295,3.181504,-3.846767,2.077367,2.251067,-1.163555,-0.200215,-0.43824,0.587829,0.144038,-0.52596,0.691154,0.299489,-0.409958,0.558879,-0.327614,-0.33345,0.492459
0.023385,-0.217085,0.023162,-0.708723,-0.473349,-0.113074,-0.07734,-0.384253,0.602126,0.100875,-0.369651,0.448413,0.3712,-0.230678,0.353991,-0.239667,-0.307596,0.561889,2.445431,1.350767,-0.735912,-1.16987,3.659729,-5.474809,0.811588,3.14599,-4.680439,2.117615,1.534765,-0.779596,-0.158135,-0.432461,0.62104,0.115922,-0.470403,0.583844,0.316472,-0.312629,0.461074,-0.31539,-0.373212,0.594458
0.012766,-0.221266,0.007767,-0.466871,-0.173923,-0.145612,-0.008761,-0.345943,0.576996,0.062011,-0.272795,0.297233,0.376506,-0.145705,0.229785,-0.181285,-0.273195,0.55055,2.106451,1.139837,-0.811392,-1.213695,2.724192,-4.527338,-0.389803,2.101888,-3.22808,1.818716,0.742738,0.037982,-0.077174,-0.384382,0.602006,0.101431,-0.376391,0.447441,0.366666,-0.227127,0.35294,-0.239993,-0.306963,0.560805
0.011064,-0.225588,0.000143,-0.077984,0.032103,-0.124782,0.04999,-0.312811,0.549172,0.023622,-0.212414,0.196402,0.339137,-0.114763,0.172608,-0.129512,-0.265066,0.565889,1.84138,0.979701,-0.955851,-1.27429,0.952334,-2.153187,-2.024344,0.095678,-0.305037,1.59563,-0.150981,0.903379,-0.010282,-0.345126,0.578946,0.062657,-0.275344,0.308549,0.373496,-0.161418,0.227586,-0.182842,-0.267049,0.545151
0.0176,-0.229385,-0.003579,0.054914,0.273051,-0.112633,0.103882,-0.287532,0.521884,-0.01193,-0.208792,0.166565,0.260214,-0.161638,0.216703,-0.0813,-0.284173,0.606986,1.711906,0.802387,-0.98337,-1.382589,-0.673031,0.145716,-3.217132,-2.617725,2.785101,1.539036,-0.995503,1.724391,0.049237,-0.312638,0.549436,0.019526,-0.217927,0.206932,0.338301,-0.131033,0.180847,-0.130108,-0.263881,0.564892
0.028975,-0.233107,-0.004643,-0.124485,0.482685,-0.140501,0.157082,-0.269313,0.495926,-0.054183,-0.253689,0.188613,0.159733,-0.26786,0.338911,-0.036253,-0.321612,0.666517,1.755318,0.536313,-0.802941,-1.546285,-1.780279,1.057575,-3.465185,-4.575017,4.97571,1.555062,-1.422951,2.251909,0.106306,-0.287956,0.520256,-0.028935,-0.247998,0.17947,0.261859,-0.1739,0.238933,-0.080168,-0.281749,0.603127
0.043831,-0.237544,0.000096,0.269886,0.593214,-0.170247,0.204473,-0.254534,0.469171,-0.119221,-0.319233,0.220634,0.047008,-0.414561,0.50026,-0.001151,-0.370995,0.738458,1.372714,0.418958,-0.955942,-2.614793,-2.398617,0.641569,-3.930962,-5.427701,5.832318,1.037894,-1.818205,2.612747,0.157342,-0.269796,0.495446,-0.062905,-0.26495,0.189165,0.158032,-0.274098,0.343301,-0.036628,-0.321837,0.666051
0.06245,-0.243582,0.012231,-0.132729,0.531789,-0.183236,0.24331,-0.23771,0.435417,-0.199235,-0.402234,0.257039,-0.072395,-0.59537,0.700545,0.021721,-0.426063,0.817226,1.802995,0.539153,-0.873375,0.204792,-5.212642,8.498372,-1.704739,-6.00634,9.993414,0.881923,-1.170395,1.395001,0.202656,-0.253773,0.471055,-0.135447,-0.319458,0.218106,0.035402,-0.4537,0.498045,-0.000247,-0.366852,0.736537
0.078751,-0.243871,-0.00429,-0.956239,0.42837,-0.024957,0.280331,-0.205637,0.397736,-0.167737,-0.461494,0.375312,-0.022111,-0.616047,0.73674,0.028297,-0.412783,0.75857,0.920553,1.537671,-1.854517,2.718879,1.443549,-0.815532,2.16723,0.27354,-0.395554,-0.471054,2.098607,-4.342422,0.223326,-0.232212,0.436536,-0.19204,-0.374513,0.224631,-0.055491,-0.557204,0.640297,-0.000331,-0.421466,0.796971
0.083802,-0.244847,-0.025326,-0.462808,-0.02095,-0.029147,0.289584,-0.142969,0.325291,-0.099447,-0.441746,0.367594,0.03886,-0.59149,0.708793,-0.015859,-0.307754,0.59973,-0.245663,2.600738,-2.678298,2.099176,0.569031,0.174103,1.836478,1.262448,-1.30189,-2.196346,4.426007,-5.883243,0.244515,-0.194081,0.377436,-0.179576,-0.460926,0.381135,-0.035902,-0.622623,0.740934,-0.014397,-0.370433,0.748278
0.078574,-0.245178,-0.035614,-0.111749,-0.18085,0.013077,0.269526,-0.066073,0.244273,-0.040096,-0.428679,0.384728,0.091384,-0.546891,0.665572,-0.088444,-0.16271,0.439338,-1.345948,2.218758,-2.478982,1.802716,0.278423,0.856317,1.607788,1.545126,-1.408613,-2.713391,4.73294,-4.752288,0.284446,-0.141045,0.317866,-0.099518,-0.441302,0.366538,0.038702,-0.592586,0.709505,-0.017151,-0.298369,0.603619
0.076955,-0.243127,-0.032734,0.184688,0.11448,0.103768,0.197672,-0.029362,0.197891,0.004573,-0.426514,0.411336,0.134185,-0.511153,0.633929,-0.174909,-0.048434,0.323003,-3.450333,-0.02991,-0.402969,1.345466,-0.135726,0.868568,1.331134,0.751766,-0.607921,-2.841982,2.565573,-2.76765,0.252148,-0.076229,0.235149,-0.03779,-0.425517,0.37949,0.09213,-0.551533,0.668655,-0.096408,-0.15938,0.436896
0.086787,-0.239336,-0.024363,0.25884,0.498908,0.143593,0.067716,-0.072484,0.224527,0.041201,-0.436843,0.433541,0.170527,-0.504951,0.631182,-0.245038,-0.029704,0.293827,-4.88746,-2.702578,2.055836,1.281925,-0.438428,0.674665,1.314586,-0.112035,0.308598,-1.80425,-1.135407,0.557278,0.194065,-0.044957,0.203703,0.00392,-0.426186,0.41092,0.133278,-0.511065,0.633265,-0.176054,-0.067481,0.331328
0.105193,-0.235182,-0.014059,0.474484,0.683332,0.14759,-0.090433,-0.189493,0.31833,0.075071,-0.452257,0.450327,0.203315,-0.519766,0.650235,-0.291727,-0.109417,0.34462,-5.615016,-4.931332,4.009905,0.969436,-0.577297,0.538501,0.902672,-0.660829,0.793009,-1.465084,-3.877374,2.512081,0.07375,-0.112949,0.236351,0.04056,-0.434449,0.433576,0.170264,-0.500232,0.626561,-0.253173,-0.075776,0.307199
0.128503,-0.230602,0.011522,1.272584,0.83235,0.149809,-0.270548,-0.364014,0.450695,0.09265,-0.473163,0.46531,0.218333,-0.545062,0.674138,-0.341212,-0.255817,0.432653,-6.38617,-6.546105,4.577266,0.164804,-0.764763,0.553007,0.134356,-0.783207,0.656886,-1.907591,-5.611191,3.057009,-0.087537,-0.212785,0.319818,0.075071,-0.45208,0.449903,0.203208,-0.519994,0.650218,-0.294301,-0.127775,0.345248
0.154445,-0.225123,0.070579,2.565943,0.911956,0.128076,-0.47748,-0.579755,0.577151,0.076661,-0.499402,0.482935,0.201204,-0.566271,0.6844,-0.41,-0.438264,0.513814,-7.303668,-7.773375,3.604735,-1.108287,-1.010283,0.654341,-1.121943,-0.633909,0.037494,-2.509245,-6.45457,2.237227,-0.258299,-0.420106,0.442876,0.095976,-0.471606,0.464621,0.221794,-0.544075,0.674936,-0.337274,-0.288433,0.421667
0.175742,-0.223012,0.098881,-0.639424,0.272688,-0.106731,-0.546965,-0.761264,0.751003,0.082537,-0.495314,0.474171,0.216323,-0.567744,0.67363,-0.484268,-0.620502,0.751301,0.723196,1.037739,-2.231427,1.153078,1.83047,-1.721565,1.961624,1.40963,-1.71841,-2.924193,-4.798236,9.861166,-0.432255,-0.599943,0.509418,0.076446,-0.497544,0.482453,0.202742,-0.565237,0.684709,-0.364055,-0.45941,0.499239
0.170708,-0.220301,0.052978,-1.506647,-0.31964,0.104633,-0.465574,-0.69404,0.683772,0.122862,-0.412008,0.385478,0.31014,-0.485975,0.586812,-0.424258,-0.581572,0.721657,2.442133,1.365593,-1.345146,0.788629,3.237277,-3.796339,2.892245,3.335127,-3.69394,2.151722,1.940672,-2.015895,-0.552991,-0.651394,0.586903,0.058573,-0.476275,0.452041,0.207858,-0.55475,0.663233,-0.428452,-0.54288,0.606668
0.15842,-0.219356,0.01442,-0.781912,-0.403198,-0.00356,-0.399966,-0.652807,0.655068,0.13618,-0.311355,0.263402,0.387975,-0.372888,0.457917,-0.370704,-0.521064,0.664929,1.48579,1.334012,-0.74428,0.00761,3.1154,-3.912983,1.964791,3.866124,-4.494676,1.346167,1.800086,-1.548201,-0.463979,-0.692325,0.683368,0.124248,-0.407473,0.372275,0.301202,-0.479295,0.577106,-0.424088,-0.583007,0.720055
0.149277,-0.222078,0.006283,0.058508,-0.229692,-0.118023,-0.372247,-0.618142,0.628453,0.133442,-0.240103,0.169074,0.426096,-0.271148,0.339899,-0.352631,-0.478184,0.634998,0.522949,1.018888,-0.932146,-0.022595,1.564328,-2.235631,0.693429,2.699215,-3.09908,0.176403,1.089431,-0.589626,-0.39616,-0.653316,0.657743,0.149184,-0.322084,0.255101,0.385373,-0.373827,0.452858,-0.366728,-0.519536,0.660458
0.145174,-0.227088,0.016009,0.382909,-0.076118,-0.169941,-0.370626,-0.595973,0.608706,0.130296,-0.223915,0.135575,0.421891,-0.227058,0.292573,-0.358726,-0.457693,0.629489,-0.029938,0.646588,-0.606632,-0.047371,-0.421509,-0.012979,-0.794956,0.139992,-0.063675,-0.264344,0.415194,0.084992,-0.372135,-0.618578,0.629595,0.1328,-0.251675,0.174193,0.427904,-0.281998,0.347414,-0.35267,-0.477252,0.633477
0.143892,-0.233182,0.024093,0.075476,-0.060907,-0.196957,-0.372098,-0.584745,0.601279,0.128308,-0.26324,0.164765,0.383516,-0.262435,0.330969,-0.368827,-0.449538,0.63809,0.125732,0.166268,-0.03472,-0.091721,-2.057964,1.652596,-1.556865,-2.231892,2.35908,-0.179313,0.183524,0.276714,-0.370049,-0.594891,0.610268,0.121007,-0.250434,0.156347,0.426455,-0.26407,0.308144,-0.358991,-0.452505,0.624536
0.14221,-0.240756,0.020821,-0.356603,-0.117906,-0.261246,-0.367893,-0.588116,0.613011,0.110048,-0.331602,0.212041,0.324764,-0.357291,0.420876,-0.377039,-0.444405,0.647064,0.301799,-0.309446,0.834027,-1.008037,-2.406505,1.330139,-2.161154,-3.811107,3.354444,-0.169552,0.301312,0.203537,-0.373436,-0.584866,0.601692,0.113821,-0.271701,0.16596,0.378501,-0.280479,0.333938,-0.370143,-0.449438,0.637764
0.137568,-0.250478,-0.005408,-1.413614,-0.214156,-0.353653,-0.343809,-0.604037,0.644695,0.072507,-0.401925,0.230075,0.260323,-0.486504,0.522638,-0.372814,-0.430929,0.644612,1.275503,-0.774071,1.539493,-1.437792,-2.090467,-0.349341,-2.058314,-4.73073,3.288368,0.519347,0.6658,-0.410417,-0.369844,-0.587215,0.612095,0.082289,-0.352149,0.206717,0.311576,-0.383507,0.41608,-0.378684,-0.444031,0.646601
0.130873,-0.261386,-0.061603,-1.759389,-0.147095,-0.202407,-0.279802,-0.611566,0.662152,0.058319,-0.490453,0.291086,0.230459,-0.613285,0.63702,-0.3437,-0.401553,0.62249,2.722226,1.326156,-1.910962,1.330843,-0.28512,-0.98148,1.46573,0.647052,0.37683,1.26098,1.412726,-1.345838,-0.345892,-0.604235,0.644717,0.054781,-0.406312,0.216619,0.241999,-0.498696,0.512803,-0.375084,-0.43184,0.645274
0.124631,-0.265165,-0.089659,-0.136401,-0.297239,-0.105928,-0.214048,-0.537158,0.563052,0.072617,-0.459633,0.277764,0.237039,-0.601631,0.644192,-0.339525,-0.334492,0.547686,1.591707,3.315253,-4.029596,-0.54174,0.415495,-0.114803,-0.452459,0.540349,-0.247854,-0.879288,3.030176,-3.312522,-0.257673,-0.560259,0.620307,0.068541,-0.411164,0.213958,0.240822,-0.548165,0.575721,-0.346524,-0.39003,0.615033
0.114704,-0.265529,-0.074243,0.899611,-0.325273,0.014716,-0.189161,-0.42732,0.437951,0.03579,-0.448695,0.280972,0.205539,-0.579905,0.627028,-0.385259,-0.232536,0.439752,0.284215,3.731603,-4.119587,-1.643354,0.228997,0.217584,-1.252567,0.844871,-0.755803,-1.774468,3.535369,-3.622593,-0.217761,-0.531218,0.561427,0.075345,-0.458626,0.276855,0.239127,-0.602406,0.644891,-0.339856,-0.324863,0.541843
0.107102,-0.262814,-0.047038,0.768151,-0.175687,0.107773,-0.18717,-0.325083,0.324847,-0.014034,-0.444672,0.286276,0.165366,-0.561042,0.609943,-0.427714,-0.134894,0.343857,0.002759,2.974382,-3.26573,-1.515569,0.025703,0.097961,-1.171808,0.396478,-0.344235,-0.817291,2.744784,-2.570877,-0.198597,-0.43452,0.43517,0.0415,-0.447361,0.279181,0.210426,-0.580945,0.628053,-0.377433,-0.221149,0.433937
0.105199,-0.259004,-0.030316,0.332614,0.044128,0.130829,-0.181422,-0.258103,0.247602,-0.054333,-0.446874,0.285027,0.134917,-0.560422,0.61103,-0.426869,-0.083484,0.304864,0.303099,1.394229,-1.582557,-1.069772,-0.156586,-0.127677,-0.810543,-0.281425,0.397039,0.931922,0.476552,-0.002139,-0.185488,-0.333805,0.324886,-0.014633,-0.44446,0.286322,0.164942,-0.560226,0.608768,-0.424491,-0.139488,0.348786
0.108745,-0.255009,-0.025092,0.11785,0.155714,0.131224,-0.164287,-0.24542,0.230454,-0.083369,-0.454824,0.279389,0.114864,-0.578689,0.632647,-0.375149,-0.109836,0.34651,0.824985,-0.459944,0.14829,-0.866847,-0.441866,-0.120286,-0.604622,-0.789397,0.913696,2.171694,-1.985124,2.593155,-0.172797,-0.28217,0.265023,-0.056227,-0.445434,0.2864,0.133267,-0.555151,0.605039,-0.419999,-0.113473,0.314531
0.115108,-0.250119,-0.021776,0.134936,0.17736,0.169431,-0.13297,-0.279196,0.25315,-0.111189,-0.46962,0.274749,0.097391,-0.608385,0.665225,-0.296453,-0.201763,0.446648,1.445036,-1.561391,0.807648,-1.065066,-0.549708,-0.077739,-0.683013,-0.972104,1.108555,2.735377,-3.648931,3.806037,-0.154314,-0.259692,0.23957,-0.082828,-0.454568,0.27908,0.115482,-0.578074,0.631762,-0.370481,-0.130773,0.35048
0.119728,-0.243612,-0.012061,0.519001,0.110912,0.265672,-0.081046,-0.334212,0.269665,-0.146753,-0.490516,0.276713,0.074965,-0.635583,0.694449,-0.214106,-0.324336,0.56371,1.839588,-1.900482,0.242416,-1.44207,-0.708029,0.182305,-0.978974,-0.783011,0.811801,2.828575,-4.483876,3.748064,-0.099148,-0.307818,0.24441,-0.112682,-0.470003,0.273951,0.096881,-0.606448,0.662916,-0.297581,-0.225364,0.452505
0.120574,-0.235596,0.005314,0.837413,-0.067233,0.259881,-0.015309,-0.398323,0.282616,-0.18915,-0.511836,0.284458,0.049639,-0.650242,0.707838,-0.137964,-0.454704,0.678742,0.443754,-4.121858,7.959086,-1.582043,-0.222503,0.353381,-0.799005,0.301291,-0.45458,0.734915,-4.558551,6.508488,-0.065115,-0.343004,0.258245,-0.146021,-0.491305,0.276286,0.076623,-0.636005,0.694729,-0.209877,-0.329808,0.556033
0.118276,-0.23147,0.033383,0.651036,-0.141033,0.122723,-0.049573,-0.453641,0.384791,-0.215566,-0.484841,0.278006,0.056629,-0.584263,0.613759,-0.175307,-0.494124,0.72534,-1.664801,0.151224,0.28001,-0.159137,1.805898,-0.962741,1.533487,3.715479,-4.601574,-1.190967,0.340399,-0.676703,-0.03888,-0.380009,0.253741,-0.159998,-0.483336,0.295626,0.088169,-0.61384,0.686926,-0.149505,-0.427045,0.620383
0.109895,-0.22851,0.044289,0.180558,-0.352242,0.093873,-0.086863,-0.462654,0.401066,-0.211212,-0.403752,0.222921,0.132389,-0.437797,0.448115,-0.205787,-0.475808,0.692276,-1.196022,-0.542514,0.810164,0.388343,3.156815,-2.344479,3.002069,5.531865,-5.602637,-1.015437,0.778174,-1.306381,-0.046847,-0.456971,0.381877,-0.205059,-0.463419,0.266042,0.074549,-0.557713,0.599523,-0.176382,-0.496622,0.72619
0.10021,-0.228072,0.046633,0.097782,-0.3047,-0.012442,-0.118793,-0.481479,0.427868,-0.193402,-0.305196,0.150759,0.223666,-0.275382,0.297437,-0.235651,-0.454684,0.654523,-1.163635,-0.799158,0.992355,0.706972,3.200006,-2.080634,2.777054,5.071447,-4.308673,-1.095601,0.553159,-1.133307,-0.088955,-0.458153,0.396576,-0.193731,-0.388159,0.204669,0.136243,-0.404736,0.444921,-0.206233,-0.478691,0.696228
0.094159,-0.230347,0.049599,0.045358,-0.10308,-0.082994,-0.15373,-0.512276,0.45921,-0.1607,-0.230428,0.114263,0.288606,-0.151971,0.210552,-0.27184,-0.448559,0.629111,-1.237295,-1.193743,1.193079,1.394136,1.886512,-0.277314,1.620694,2.875876,-1.572663,-1.250091,-0.04789,-0.566807,-0.117742,-0.479812,0.426798,-0.187504,-0.311991,0.152833,0.216449,-0.279688,0.305879,-0.233624,-0.45408,0.653039
0.092584,-0.233529,0.052168,-0.062404,0.040695,-0.086665,-0.191217,-0.554977,0.497451,-0.105995,-0.207765,0.152972,0.312359,-0.107986,0.215106,-0.310899,-0.460842,0.620168,-1.066158,-1.700521,1.432667,2.30773,-0.3398,2.490448,0.250187,0.007803,1.845052,-1.103887,-0.913381,-0.058027,-0.154123,-0.507631,0.459297,-0.164896,-0.234307,0.13513,0.291385,-0.195949,0.220177,-0.271831,-0.441333,0.621921
0.093263,-0.236426,0.047884,-0.249152,-0.041185,-0.086478,-0.225626,-0.60735,0.549051,-0.037365,-0.234851,0.257265,0.311508,-0.141151,0.29689,-0.347375,-0.481536,0.620597,-0.983934,-1.855637,1.918127,2.424814,-1.633764,4.337415,-0.231829,-1.837619,3.569036,-1.160862,-0.690385,0.027014,-0.191985,-0.552674,0.496779,-0.115294,-0.215465,0.168732,0.319429,-0.143759,0.223441,-0.31226,-0.457544,0.617772
0.091897,-0.239279,0.028525,-1.014453,-0.122039,-0.075236,-0.246176,-0.667726,0.618528,0.038698,-0.290747,0.39008,0.314783,-0.214404,0.409155,-0.37183,-0.501218,0.618037,-0.381248,-2.145435,2.722564,2.533467,-1.848752,4.297132,0.537665,-2.744504,3.518493,-0.541664,-0.486594,-0.272256,-0.225793,-0.604658,0.546078,-0.042202,-0.281137,0.276295,0.313911,-0.171849,0.317071,-0.347228,-0.48074,0.617847
0.084677,-0.242128,-0.02045,-2.258606,-0.355984,-0.103591,-0.236701,-0.737213,0.715309,0.122064,-0.340607,0.494777,0.351973,-0.291035,0.495404,-0.374195,-0.50535,0.596918,0.886072,-2.48436,3.821064,2.977752,-1.202607,2.395589,1.899843,-2.304417,1.870906,0.40864,0.178942,-1.120012,-0.248278,-0.666411,0.61592,0.03056,-0.311633,0.387644,0.317571,-0.227893,0.407557,-0.373728,-0.503229,0.619235
0.067942,-0.244987,-0.070056,-0.482817,-0.781872,-0.113598,-0.18723,-0.734364,0.707168,0.157953,-0.365699,0.579357,0.370598,-0.379333,0.67387,-0.373028,-0.460735,0.54247,1.561923,2.587601,-3.722309,-1.221848,0.692268,-1.054953,-0.45171,1.150029,-2.539699,-0.91552,2.963249,-2.781056,-0.241674,-0.724738,0.703013,0.102569,-0.347629,0.475514,0.342996,-0.308805,0.46758,-0.37972,-0.507764,0.602295
0.046087,-0.244869,-0.064609,0.583601,-0.647455,0.006259,-0.145981,-0.619331,0.559529,0.10431,-0.348823,0.556175,0.324439,-0.338241,0.619633,-0.414274,-0.350583,0.434553,1.33521,4.588512,-5.742899,-2.215158,0.303405,-0.779509,-1.619463,1.108538,-1.742291,-1.609777,4.295608,-4.228958,-0.164535,-0.691387,0.6961,0.170257,-0.362996,0.580261,0.375036,-0.345828,0.602026,-0.358139,-0.436283,0.527038
0.031805,-0.241447,-0.041752,0.711263,-0.340099,0.114488,-0.111635,-0.477517,0.390735,0.034066,-0.340865,0.531739,0.266747,-0.313769,0.575652,-0.45525,-0.220228,0.306207,1.159213,4.640365,-5.288319,-2.336738,0.250656,-1.052215,-1.885082,0.472152,-1.102715,-0.855509,4.207625,-4.080184,-0.129669,-0.598954,0.543476,0.114181,-0.348315,0.553801,0.335186,-0.343761,0.621318,-0.395661,-0.303616,0.410316
0.027361,-0.236974,-0.02432,0.499334,0.010052,0.150604,-0.074031,-0.352517,0.248023,-0.03139,-0.339527,0.497337,0.213536,-0.316474,0.555317,-0.459097,-0.112409,0.212681,1.201121,3.709848,-3.907345,-2.018372,-0.044486,-1.209455,-1.740251,-0.523135,-0.250195,0.711147,2.659544,-2.018931,-0.111416,-0.48875,0.387819,0.033326,-0.34085,0.532259,0.267844,-0.310753,0.572644,-0.448219,-0.210426,0.304472
0.031145,-0.233235,-0.015724,0.195116,0.258882,0.106571,-0.030919,-0.264411,0.164947,-0.087734,-0.345428,0.458755,0.166095,-0.346718,0.560676,-0.407847,-0.067662,0.201246,1.541866,2.099089,-1.67342,-1.820174,-0.474613,-1.230029,-1.494281,-1.534677,0.559025,2.553381,0.172959,1.351345,-0.07712,-0.363163,0.266824,-0.030892,-0.337891,0.500651,0.214684,-0.30757,0.547785,-0.443068,-0.12966,0.216606
0.039956,-0.230362,-0.01142,0.076858,0.291966,0.077483,0.017608,-0.220924,0.152026,-0.138647,-0.358992,0.424279,0.121244,-0.395188,0.586409,-0.308215,-0.100582,0.283449,1.888238,0.798952,0.367206,-1.672176,-0.623007,-1.034495,-1.468409,-1.752452,1.067975,3.739826,-1.930063,3.88268,-0.024076,-0.27411,0.184388,-0.086565,-0.344156,0.459391,0.166731,-0.343006,0.557755,-0.398814,-0.09335,0.214183
0.049503,-0.22727,-0.009536,-0.119635,0.288216,0.113457,0.079915,-0.211149,0.180329,-0.187289,-0.380348,0.39687,0.080307,-0.451351,0.623002,-0.184558,-0.184957,0.424921,2.49655,0.040503,1.287602,-1.408583,-0.715625,-0.855097,-1.180295,-1.928299,1.31628,4.550228,-3.366383,5.146768,0.048714,-0.257176,0.165346,-0.141577,-0.358446,0.423545,0.119653,-0.389557,0.58028,-0.310012,-0.126841,0.309508
0.056048,-0.223091,-0.014797,-0.288926,0.157188,0.175359,0.170215,-0.213715,0.209293,-0.231077,-0.405427,0.376347,0.048233,-0.505135,0.662474,-0.043477,-0.291904,0.583089,3.489045,-0.027857,0.555214,-1.351254,-0.78542,-0.565204,-0.963258,-1.688028,1.308738,5.042939,-3.828443,5.243736,0.099719,-0.227952,0.17798,-0.188714,-0.380823,0.395691,0.079875,-0.450701,0.622294,-0.181096,-0.200328,0.430847
0.058763,-0.218299,-0.020361,0.417493,0.052241,0.050082,0.239495,-0.254693,0.35513,-0.269554,-0.423528,0.361792,0.028336,-0.534542,0.676002,0.066484,-0.42214,0.801247,0.367508,-3.30797,10.634142,-1.394431,0.09617,-0.530386,-0.496053,0.693153,-1.868078,-0.543395,-2.608584,4.313387,0.189311,-0.222842,0.203735,-0.233318,-0.404909,0.377254,0.044498,-0.502588,0.660624,-0.019658,-0.330111,0.57931
0.06448,-0.218407,0.004382,0.727849,0.108061,0.024562,0.189226,-0.291896,0.410446,-0.302203,-0.382855,0.314416,0.036857,-0.467177,0.560622,0.001284,-0.42051,0.755542,-1.997429,-0.328963,-0.797885,-0.548877,2.310548,-2.325586,1.447446,3.84544,-5.228481,-1.957651,0.155025,-1.517077,0.210407,-0.23542,0.232702,-0.232632,-0.385441,0.361628,0.070019,-0.499066,0.656604,0.031732,-0.369486,0.67153
0.065871,-0.218084,0.019454,0.358231,-0.030558,-0.009789,0.132114,-0.306269,0.394827,-0.305491,-0.289778,0.227368,0.106011,-0.324273,0.392123,-0.052679,-0.409787,0.7057,-1.76146,-0.477851,-0.333574,0.260761,3.613263,-3.061623,2.752978,5.298609,-5.553594,-1.710613,0.51776,-1.722015,0.198823,-0.28803,0.413252,-0.256448,-0.337467,0.292081,0.082307,-0.392028,0.545341,0.010612,-0.421878,0.761637
0.065719,-0.219734,0.026635,0.146162,0.041793,-0.07972,0.08091,-0.330294,0.391595,-0.28303,-0.186324,0.145243,0.18574,-0.173312,0.25451,-0.102377,-0.399978,0.656918,-1.73965,-0.968968,0.076232,1.107225,3.240876,-2.203878,2.502345,4.433321,-3.729857,-1.695418,0.201921,-1.455904,0.132898,-0.305073,0.392731,-0.294597,-0.284597,0.2194,0.102256,-0.313341,0.396865,-0.051728,-0.411101,0.706687
0.067979,-0.22289,0.031566,0.032831,0.176729,-0.100858,0.03048,-0.366036,0.397943,-0.231249,-0.118381,0.119129,0.239855,-0.073444,0.190337,-0.153071,-0.404406,0.622451,-1.533525,-1.477519,0.42509,2.432766,1.175689,0.350243,1.265828,1.923912,-0.426789,-1.587219,-0.572151,-0.834387,0.0799,-0.32547,0.39046,-0.28351,-0.180816,0.152393,0.18572,-0.198671,0.255427,-0.102235,-0.39624,0.65479
