vel_x, vel_y, vel_z, omega_x, omega_y, omega_z, RF_HAA_pos, RF_HFE_pos, RF_KFE_pos, LF_HAA_pos, LF_HFE_pos, LF_KFE_pos, RH_HAA_pos, RH_HFE_pos, RH_KFE_pos, LH_HAA_pos, LH_HFE_pos, LH_KFE_pos, RF_HAA_vel, RF_HFE_vel, RF_KFE_vel, LF_HAA_vel, LF_HFE_vel, LF_KFE_vel, RH_HAA_vel, RH_HFE_vel, RH_KFE_vel, LH_HAA_vel, LH_HFE_vel, LH_KFE_vel, RF_HAA_pos, RF_HFE_pos, RF_KFE_pos, LF_HAA_pos, LF_HFE_pos, LF_KFE_pos, RH_HAA_pos, RH_HFE_pos, RH_KFE_pos, LH_HAA_pos, LH_HFE_pos, LH_KFE_pos
-0.000051, -0.000034, 0.000007, -0.000148, -0.000047, 0, -0.417236, -0.058306, -0.439484, 0.424979, -0.056655, -0.433873, -0.418291, -0.061422, -0.432528, 0.413856, -0.062152, -0.435746, 0.000747, -0.000332, -0.000302, 0.000007, -0.000206, -0.000057, 0.001085, -0.000436, -0.000635, -0.000516, -0.000402, -0.000529, -0.417259, -0.0583, -0.439472, 0.42499, -0.05666, -0.43386, -0.418323, -0.061409, -0.432518, 0.413886, -0.062143, -0.435728
-0.000052, -0.00003, -0.000032, -0.000024, -0.00004, -0.000098, -0.417226, -0.058315, -0.439492, 0.424976, -0.056662, -0.433876, -0.418274, -0.061436, -0.432539, 0.413843, -0.062165, -0.435753, 0.000339, -0.000277, -0.000282, 0.000134, -0.000108, -0.000011, 0.000567, -0.000523, -0.00049, -0.000447, -0.000393, -0.000479, -0.417242, -0.058309, -0.439478, 0.424986, -0.056661, -0.433864, -0.418308, -0.061423, -0.432524, 0.413872, -0.06215, -0.435739
-0.000051, -0.000041, -0.000021, 0.000175, -0.000156, 0.00001, -0.417213, -0.058319, -0.4395, 0.424972, -0.056663, -0.433879, -0.41826, -0.061444, -0.432548, 0.413831, -0.062173, -0.435761, 0.000506, 0.000449, -0.000461, -0.000253, 0.000206, 0.000127, 0.000487, 0.000318, -0.000832, -0.00074, 0.000127, -0.000583, -0.417225, -0.058306, -0.439487, 0.424976, -0.05666, -0.433865, -0.418296, -0.061419, -0.432543, 0.413866, -0.062152, -0.435751
-0.000017, -0.000061, -0.000061, -0.000032, 0.000085, -0.000181, -0.417196, -0.058317, -0.439514, 0.424965, -0.05666, -0.433883, -0.41824, -0.061447, -0.432564, 0.413813, -0.062175, -0.435774, 0.000704, -0.000355, -0.000789, 0.000404, -0.000471, -0.000036, 0.000941, -0.001054, -0.000672, -0.000804, -0.000737, -0.000658, -0.417209, -0.058318, -0.439487, 0.424964, -0.056665, -0.433866, -0.418289, -0.061431, -0.432553, 0.413859, -0.06216, -0.435765
-0.000132, -0.000002, 0.000026, -0.000042, -0.000033, -0.000026, -0.417188, -0.058339, -0.43952, 0.424966, -0.056675, -0.433883, -0.418227, -0.061474, -0.432567, 0.4138, -0.062198, -0.435778, 0.000194, -0.000781, 0.00011, 0.000189, -0.000481, 0.000231, 0.000375, -0.000902, -0.000105, -0.000225, -0.00091, -0.000074, -0.417185, -0.058313, -0.4395, 0.424963, -0.056657, -0.43386, -0.418282, -0.061428, -0.432569, 0.413853, -0.062152, -0.435778
0.000489, -0.000072, -0.000305, -0.000381, -0.001583, -0.000109, -0.417156, -0.058269, -0.439538, 0.424959, -0.056607, -0.433889, -0.41821, -0.061401, -0.432607, 0.413796, -0.062124, -0.435814, 0.002816, 0.00342, -0.000879, -0.000436, 0.003333, 0.000093, 0.000821, 0.0035, -0.003285, 0.000074, 0.004189, -0.003441, -0.417165, -0.05832, -0.439502, 0.424942, -0.056662, -0.433866, -0.41827, -0.061435, -0.432583, 0.41384, -0.062157, -0.435796
0.000246, -0.000027, -0.000303, -0.000122, -0.001272, -0.000006, -0.417123, -0.058241, -0.439558, 0.42495, -0.056579, -0.433884, -0.418228, -0.061363, -0.432655, 0.413814, -0.062085, -0.435854, 0.000426, 0.000093, 0.000427, 0.000394, 0.001107, 0.000698, -0.00174, 0.001647, -0.001176, 0.0025, 0.001951, -0.000902, -0.417149, -0.058343, -0.439502, 0.424934, -0.056679, -0.433859, -0.418262, -0.061457, -0.432591, 0.413835, -0.06218, -0.435799
-0.000031, -0.000019, -0.00011, 0.000244, -0.000605, -0.000063, -0.417126, -0.058216, -0.439553, 0.424955, -0.056546, -0.43388, -0.418248, -0.061319, -0.432677, 0.413836, -0.062035, -0.435877, 0.00063, 0.001891, -0.000425, -0.00081, 0.001441, -0.000046, 0.000102, 0.002056, -0.001534, -0.000701, 0.001937, -0.00146, -0.417088, -0.058193, -0.439526, 0.424924, -0.056535, -0.43385, -0.418272, -0.061293, -0.432659, 0.413868, -0.06201, -0.435857
-0.000094, -0.00001, 0.000017, 0.000072, -0.00007, 0.00004, -0.417101, -0.058201, -0.439571, 0.424943, -0.056536, -0.433888, -0.418222, -0.061311, -0.432703, 0.413812, -0.062029, -0.435901, 0.001148, -0.000244, -0.000751, -0.00061, -0.000107, -0.000245, 0.001056, -0.000549, -0.000818, -0.00096, -0.00065, -0.000602, -0.417064, -0.058191, -0.439539, 0.424903, -0.056533, -0.433848, -0.418299, -0.061279, -0.432704, 0.41388, -0.061996, -0.4359
-0.000086, -0.000015, -0.000017, -0.0002, 0.000226, 0.000043, -0.417088, -0.058212, -0.439581, 0.424938, -0.056542, -0.433892, -0.418202, -0.061324, -0.432712, 0.413799, -0.062045, -0.435906, 0.000406, -0.000301, -0.000446, 0.000234, 0.00014, -0.000415, 0.001138, -0.000504, -0.000379, -0.00036, -0.000486, -0.000228, -0.417058, -0.058203, -0.439533, 0.424916, -0.05653, -0.433837, -0.418313, -0.061275, -0.432716, 0.413899, -0.061976, -0.435917
-0.000066, -0.000039, 0.000072, 0.000041, 0.000335, -0.000016, -0.417079, -0.058215, -0.439589, 0.424932, -0.056545, -0.433898, -0.418177, -0.061331, -0.432719, 0.413779, -0.062058, -0.435908, 0.000402, 0.000147, -0.000557, -0.00023, -0.000048, -0.000345, 0.001382, -0.000411, -0.000382, -0.00115, -0.000732, -0.000117, -0.417034, -0.05819, -0.439542, 0.424891, -0.056525, -0.433842, -0.418291, -0.061263, -0.432743, 0.413877, -0.061972, -0.43594
-0.000063, -0.000054, 0.00008, 0.000197, 0.000392, -0.000047, -0.417066, -0.058215, -0.439601, 0.424928, -0.056546, -0.433904, -0.418147, -0.061342, -0.432726, 0.413759, -0.062076, -0.435907, 0.000508, 0.000021, -0.000822, -0.000475, -0.000002, -0.000415, 0.001148, -0.000594, -0.000263, -0.001081, -0.000875, 0.000179, -0.417081, -0.058218, -0.439587, 0.424933, -0.056548, -0.433896, -0.418182, -0.061331, -0.432717, 0.413784, -0.062057, -0.435906
-0.00007, -0.000033, 0.000094, 0.000106, 0.000372, -0.000034, -0.417056, -0.058219, -0.43961, 0.424922, -0.056548, -0.43391, -0.418121, -0.061353, -0.43273, 0.413738, -0.06209, -0.435908, 0.000417, -0.000083, -0.000592, -0.000481, -0.000115, -0.000437, 0.001162, -0.000498, -0.000166, -0.001198, -0.000801, 0.000025, -0.41707, -0.058215, -0.439599, 0.42493, -0.056549, -0.4339, -0.418152, -0.061338, -0.432726, 0.413765, -0.062074, -0.435905
-0.000072, -0.00002, 0.00009, -0.000033, 0.000407, 0.000013, -0.417044, -0.05822, -0.439621, 0.424918, -0.056548, -0.433916, -0.418096, -0.061361, -0.432736, 0.413719, -0.062102, -0.435909, 0.000736, -0.000097, -0.000724, -0.000249, 0.000021, -0.000477, 0.001332, -0.000647, -0.000108, -0.001055, -0.000592, -0.000003, -0.417059, -0.058219, -0.439607, 0.424923, -0.05655, -0.433908, -0.418128, -0.06135, -0.432729, 0.413746, -0.062088, -0.435905
-0.000069, 0.000011, 0.000076, -0.000281, 0.000484, -0.000009, -0.417028, -0.05822, -0.439634, 0.424915, -0.056546, -0.43392, -0.418071, -0.06137, -0.432744, 0.4137, -0.06211, -0.435912, 0.000725, -0.000403, -0.000609, 0.000003, 0.000171, -0.00068, 0.001615, -0.000758, -0.000027, -0.000866, -0.0006, -0.000057, -0.417048, -0.058219, -0.439618, 0.424922, -0.056547, -0.433914, -0.418104, -0.061358, -0.432734, 0.413727, -0.062097, -0.435909
-0.000079, 0.00001, 0.000117, -0.0001, 0.000391, 0.000096, -0.417015, -0.058223, -0.439645, 0.424911, -0.056545, -0.433925, -0.41805, -0.061381, -0.432749, 0.413679, -0.062118, -0.435918, 0.000907, -0.000425, -0.000589, -0.000386, -0.000141, -0.000567, 0.001433, -0.000575, -0.000007, -0.001118, -0.000669, -0.000039, -0.417034, -0.05822, -0.439629, 0.424918, -0.056547, -0.433917, -0.418081, -0.061367, -0.432741, 0.413708, -0.062106, -0.435911
-0.000067, -0.000032, 0.000109, 0.000095, 0.000428, -0.000037, -0.417003, -0.058224, -0.439656, 0.424905, -0.056546, -0.43393, -0.418027, -0.061389, -0.432757, 0.41366, -0.062129, -0.435922, 0.00063, -0.000262, -0.000741, -0.000621, -0.000328, -0.000551, 0.001274, -0.000557, -0.000121, -0.001239, -0.000785, 0.000095, -0.417021, -0.058221, -0.439643, 0.424917, -0.056545, -0.433919, -0.418062, -0.061377, -0.432748, 0.413688, -0.062112, -0.435916
-0.000075, -0.000026, 0.000161, 0.000058, 0.000107, -0.000042, -0.41699, -0.058228, -0.439666, 0.4249, -0.056549, -0.433935, -0.418002, -0.061399, -0.432764, 0.41364, -0.062142, -0.435925, 0.000977, -0.000417, -0.000264, -0.000762, -0.000315, -0.000013, 0.001095, -0.000499, -0.000233, -0.000974, -0.00062, -0.000044, -0.417009, -0.058221, -0.439654, 0.424914, -0.056545, -0.433924, -0.418039, -0.061383, -0.432757, 0.413673, -0.062123, -0.435919
-0.000049, -0.000021, 0.00007, -0.000159, 0.000104, -0.00005, -0.416975, -0.058227, -0.439678, 0.424898, -0.056545, -0.433938, -0.417979, -0.061405, -0.432773, 0.413625, -0.06215, -0.435929, 0.000857, -0.000241, -0.000324, -0.000161, 0.000104, -0.000163, 0.001296, -0.000318, -0.000431, -0.000613, -0.000282, -0.000269, -0.416994, -0.058228, -0.439664, 0.424907, -0.056552, -0.433926, -0.418015, -0.061396, -0.432763, 0.413652, -0.062139, -0.43592
-0.000034, -0.000032, 0.000019, -0.000087, 0.000069, -0.000089, -0.416962, -0.058228, -0.439689, 0.424893, -0.056545, -0.433943, -0.417959, -0.061411, -0.432783, 0.413608, -0.062158, -0.435936, 0.000621, -0.000107, -0.00038, -0.000037, -0.000073, -0.000137, 0.000967, -0.000348, -0.000454, -0.000672, -0.000267, -0.000429, -0.416978, -0.058224, -0.439675, 0.42491, -0.056544, -0.433932, -0.417992, -0.0614, -0.432769, 0.413639, -0.062139, -0.435928
-0.000042, -0.000035, 0.000012, 0.000158, -0.00004, 0.000003, -0.41695, -0.058228, -0.439699, 0.424888, -0.056544, -0.433947, -0.41794, -0.061416, -0.432794, 0.413592, -0.062164, -0.435944, 0.000533, 0.00006, -0.000461, -0.000298, -0.000081, 0.000067, 0.00058, -0.00014, -0.000607, -0.000858, -0.000255, -0.00042, -0.416967, -0.058225, -0.439687, 0.424902, -0.056546, -0.433934, -0.417974, -0.061406, -0.432781, 0.413622, -0.062151, -0.435931
-0.000036, -0.000034, -0.000008, 0.000108, -0.000096, -0.000056, -0.416935, -0.05823, -0.439708, 0.424883, -0.056541, -0.433951, -0.417922, -0.061422, -0.432806, 0.413578, -0.062168, -0.435955, 0.00053, 0.000064, -0.000412, -0.000317, -0.00011, 0.000005, 0.000566, -0.000162, -0.000672, -0.000772, -0.000258, -0.000533, -0.416958, -0.058231, -0.439689, 0.424888, -0.056551, -0.433941, -0.417955, -0.061415, -0.43279, 0.413607, -0.062165, -0.435938
-0.000032, -0.000038, -0.000015, 0.000114, 0.000004, 0.000008, -0.416923, -0.058232, -0.439718, 0.424876, -0.056542, -0.433956, -0.417905, -0.061427, -0.432818, 0.413562, -0.062175, -0.435964, 0.000353, 0.000014, -0.000452, -0.000146, -0.000042, -0.000079, 0.00069, -0.000173, -0.000639, -0.00076, -0.000308, -0.000474, -0.416935, -0.058229, -0.4397, 0.424883, -0.056544, -0.433938, -0.417947, -0.061415, -0.432805, 0.413598, -0.062158, -0.435953
-0.000014, -0.000037, -0.000041, 0.000062, -0.000075, -0.000022, -0.416911, -0.058234, -0.439727, 0.424872, -0.056542, -0.43396, -0.417886, -0.061434, -0.432828, 0.413546, -0.062183, -0.435973, 0.000509, 0.000278, -0.000519, -0.000053, 0.000352, -0.000072, 0.000654, -0.000041, -0.000741, -0.000576, -0.000069, -0.00057, -0.416917, -0.058223, -0.439709, 0.424873, -0.056538, -0.433939, -0.417937, -0.061407, -0.432825, 0.413594, -0.062155, -0.435966
-0.000045, -0.000017, 0.000038, 0.00002, 0.000118, 0.000019, -0.416898, -0.058237, -0.439737, 0.424865, -0.056541, -0.433966, -0.417868, -0.061441, -0.432838, 0.413529, -0.06219, -0.43598, 0.000361, -0.000201, -0.000303, -0.000119, -0.000204, -0.000065, 0.000948, -0.000386, -0.000427, -0.000996, -0.000433, -0.000384, -0.416898, -0.05823, -0.43971, 0.424857, -0.056542, -0.43394, -0.417924, -0.061412, -0.432836, 0.413584, -0.062162, -0.435978
-0.000021, -0.000012, 0.000026, 0.000054, 0.000096, 0.000015, -0.416888, -0.05824, -0.439747, 0.424861, -0.056542, -0.43397, -0.417844, -0.061452, -0.432844, 0.413508, -0.062201, -0.435985, 0.000441, 0.000127, -0.000449, -0.0001, 0.000393, -0.000119, 0.000898, -0.000292, -0.000469, -0.000789, -0.000294, -0.000299, -0.416877, -0.058225, -0.43972, 0.42485, -0.056537, -0.433936, -0.417914, -0.06141, -0.432854, 0.413576, -0.062159, -0.435989
-0.000052, -0.000009, 0.000043, -0.000024, -0.000073, -0.000015, -0.416875, -0.05824, -0.439757, 0.424855, -0.056538, -0.433976, -0.417824, -0.06146, -0.432851, 0.41349, -0.06221, -0.435991, 0.001071, 0.000117, -0.000497, -0.00033, 0.000137, -0.000053, 0.00091, -0.000164, -0.000546, -0.000534, -0.00025, -0.000331, -0.416861, -0.058232, -0.43972, 0.424832, -0.056537, -0.433943, -0.417898, -0.061415, -0.432861, 0.413561, -0.062164, -0.436001
-0.000008, -0.000069, -0.000053, 0.000487, -0.000034, -0.000018, -0.416861, -0.05824, -0.439768, 0.42485, -0.056537, -0.43398, -0.417805, -0.061466, -0.432862, 0.413474, -0.062215, -0.435999, 0.000143, 0.000472, -0.000776, -0.000424, -0.00002, 0.000071, 0.000128, 0.000088, -0.000826, -0.001046, -0.000286, -0.000421, -0.416843, -0.058229, -0.439727, 0.424821, -0.056534, -0.433941, -0.417884, -0.061416, -0.432873, 0.413546, -0.062166, -0.436009
-0.000043, 0.000012, -0.000046, -0.000219, -0.000129, 0.000004, -0.416848, -0.05824, -0.439777, 0.424845, -0.056534, -0.433984, -0.41779, -0.061468, -0.432875, 0.413462, -0.062219, -0.43601, 0.000797, 0.000112, -0.000365, -0.000087, 0.000488, -0.000329, 0.000894, 0.000013, -0.000728, -0.000254, 0.000103, -0.000709, -0.416821, -0.05822, -0.439741, 0.42482, -0.056522, -0.43394, -0.417871, -0.061413, -0.432888, 0.413541, -0.06216, -0.436019
-0.00005, -0.000024, -0.000062, 0.000045, -0.000149, 0.000005, -0.416835, -0.058239, -0.439787, 0.424839, -0.056532, -0.433988, -0.417775, -0.06147, -0.432889, 0.413449, -0.062221, -0.436021, 0.000609, 0.000167, -0.000546, -0.000291, 0.0003, -0.000242, 0.000585, 0.000025, -0.000845, -0.00056, 0.000011, -0.000737, -0.416795, -0.058222, -0.439747, 0.424807, -0.056521, -0.433938, -0.417863, -0.061416, -0.432902, 0.413533, -0.062158, -0.436034
-0.000051, -0.000035, -0.000069, 0.000092, -0.000179, -0.000014, -0.416819, -0.058241, -0.439797, 0.424834, -0.056532, -0.433991, -0.417761, -0.061473, -0.432904, 0.413439, -0.062225, -0.436034, 0.000727, 0.000066, -0.000643, -0.000145, 0.000284, -0.000071, 0.000472, -0.00007, -0.000859, -0.000415, -0.000019, -0.00065, -0.416784, -0.058227, -0.439753, 0.424798, -0.056523, -0.43394, -0.417851, -0.061421, -0.432915, 0.413521, -0.062166, -0.436044
-0.000072, -0.000019, -0.000038, 0.000085, -0.000247, -0.000054, -0.416807, -0.058244, -0.439805, 0.424829, -0.056529, -0.433994, -0.417749, -0.061477, -0.432918, 0.413429, -0.062226, -0.436047, 0.00054, 0.000088, -0.000309, -0.000541, 0.000102, -0.000112, 0.000325, -0.000035, -0.000745, -0.000608, -0.000034, -0.000734, -0.416778, -0.058222, -0.43976, 0.424792, -0.056518, -0.433951, -0.417836, -0.061418, -0.432929, 0.413512, -0.062168, -0.436058
-0.000068, 0.000003, -0.000043, -0.000098, -0.000243, -0.00003, -0.416793, -0.058243, -0.439814, 0.424823, -0.056527, -0.433997, -0.417737, -0.061478, -0.432933, 0.413418, -0.062227, -0.43606, 0.001012, 0.00005, -0.000448, -0.000252, 0.000249, -0.000147, 0.000627, -0.00001, -0.000767, -0.000265, 0.000078, -0.000724, -0.416758, -0.058218, -0.439779, 0.424797, -0.056513, -0.43395, -0.417822, -0.061418, -0.432947, 0.413504, -0.062164, -0.436069
-0.000065, -0.000023, -0.00005, 0.000057, -0.000213, -0.00007, -0.41678, -0.058245, -0.439823, 0.424817, -0.056525, -0.434001, -0.417724, -0.061481, -0.432948, 0.413407, -0.062228, -0.436075, 0.000663, 0.000011, -0.000455, -0.000315, 0.000093, -0.000068, 0.000444, -0.000115, -0.000806, -0.000588, -0.00004, -0.000744, -0.416748, -0.058232, -0.439776, 0.424776, -0.05652, -0.433955, -0.417811, -0.061429, -0.432958, 0.41349, -0.062178, -0.436082
-0.000053, -0.000007, -0.000047, -0.000052, -0.00005, -0.00005, -0.416769, -0.05825, -0.43983, 0.42481, -0.056526, -0.434006, -0.417711, -0.061486, -0.432959, 0.413392, -0.062233, -0.436087, 0.000418, 0.000086, -0.000375, -0.00012, 0.000157, -0.000292, 0.000742, -0.000154, -0.000674, -0.000605, -0.000182, -0.00069, -0.416737, -0.058232, -0.439783, 0.424768, -0.056519, -0.433959, -0.417801, -0.061431, -0.432972, 0.413478, -0.062179, -0.436096
-0.000057, -0.000031, -0.000025, 0.000035, -0.00012, -0.000031, -0.416756, -0.058249, -0.43984, 0.424805, -0.056526, -0.434009, -0.417695, -0.061491, -0.432972, 0.413381, -0.06224, -0.436096, 0.000751, 0.000138, -0.000541, -0.000227, 0.000187, -0.000065, 0.000689, -0.000079, -0.000773, -0.000487, -0.000155, -0.000492, -0.416717, -0.058228, -0.439804, 0.424777, -0.056508, -0.433958, -0.41779, -0.061432, -0.432988, 0.413467, -0.062168, -0.436112
-0.000037, -0.000009, -0.000022, -0.000118, -0.000001, -0.000012, -0.416743, -0.058252, -0.439849, 0.424798, -0.056525, -0.434014, -0.417678, -0.061495, -0.432984, 0.413367, -0.062245, -0.436105, 0.000652, -0.000041, -0.000446, -0.00007, 0.000223, -0.000284, 0.000972, -0.000149, -0.000639, -0.000462, -0.000208, -0.000511, -0.41671, -0.058236, -0.439803, 0.424762, -0.056514, -0.433969, -0.417771, -0.061438, -0.432998, 0.413453, -0.062182, -0.436122
-0.000041, -0.000031, -0.000024, 0.000023, -0.000092, 0.000012, -0.416732, -0.058252, -0.439857, 0.424794, -0.056524, -0.434018, -0.41766, -0.061499, -0.432995, 0.413353, -0.062252, -0.436113, 0.0006, 0.000356, -0.000474, -0.000341, 0.000373, -0.000251, 0.000691, 0.000024, -0.000702, -0.00052, -0.000113, -0.00054, -0.416697, -0.05823, -0.439818, 0.424761, -0.056512, -0.433969, -0.417754, -0.061437, -0.433015, 0.413443, -0.062186, -0.436129
-0.000022, -0.000008, -0.000053, -0.000133, -0.000095, 0.000041, -0.416718, -0.05825, -0.439867, 0.424787, -0.056521, -0.434023, -0.417644, -0.0615, -0.433008, 0.413342, -0.062256, -0.436123, 0.000862, 0.0001, -0.000574, -0.000092, 0.00049, -0.000315, 0.000891, 0.000024, -0.00079, -0.000259, 0.000066, -0.00061, -0.41668, -0.058233, -0.439829, 0.424756, -0.056511, -0.433971, -0.417735, -0.061445, -0.433024, 0.413426, -0.062191, -0.436136
-0.000043, -0.000022, -0.000017, -0.000015, 0.000002, -0.000027, -0.416706, -0.058253, -0.439876, 0.424781, -0.056522, -0.434027, -0.417627, -0.061504, -0.43302, 0.413328, -0.062261, -0.436131, 0.000509, 0.000065, -0.000441, -0.000096, 0.000156, -0.00019, 0.000874, -0.00012, -0.000658, -0.000603, -0.000266, -0.000487, -0.416676, -0.058234, -0.439829, 0.424744, -0.056509, -0.433982, -0.417719, -0.061446, -0.433034, 0.413414, -0.062199, -0.436148
-0.000044, -0.000018, 0.000002, 0.000008, 0.000047, 0.000036, -0.416695, -0.058254, -0.439885, 0.424776, -0.056522, -0.434031, -0.417607, -0.06151, -0.43303, 0.413312, -0.06227, -0.436137, 0.000616, 0.000222, -0.000548, -0.00019, 0.000324, -0.000231, 0.000999, -0.000107, -0.000651, -0.000608, -0.00026, -0.00035, -0.416658, -0.058229, -0.439846, 0.424742, -0.056508, -0.43398, -0.417703, -0.061446, -0.433052, 0.413403, -0.062203, -0.436153
-0.000053, -0.000045, 0.00003, 0.000309, 0.000065, 0.00004, -0.416682, -0.058255, -0.439896, 0.42477, -0.056522, -0.434037, -0.417585, -0.061516, -0.433038, 0.413295, -0.06228, -0.436143, 0.000388, 0.000107, -0.000612, -0.000517, -0.000004, -0.000069, 0.00076, -0.000125, -0.000671, -0.001023, -0.00055, -0.000211, -0.416639, -0.058241, -0.439852, 0.424735, -0.056513, -0.433983, -0.417683, -0.06146, -0.433058, 0.413386, -0.062211, -0.436163
-0.000027, 0.000001, -0.000026, -0.000066, 0.000003, 0.000024, -0.41667, -0.058257, -0.439905, 0.424767, -0.056522, -0.434041, -0.417566, -0.061525, -0.433048, 0.41328, -0.062289, -0.436149, 0.000564, 0.00002, -0.000466, -0.000085, 0.000456, -0.000276, 0.000809, -0.00027, -0.000579, -0.000476, -0.000173, -0.00048, -0.416633, -0.058238, -0.439862, 0.42473, -0.056513, -0.433988, -0.41766, -0.06146, -0.43307, 0.413371, -0.062222, -0.436166
-0.000046, -0.000009, -0.000032, -0.000123, -0.000124, -0.000066, -0.416656, -0.058257, -0.439915, 0.424762, -0.056519, -0.434044, -0.417551, -0.06153, -0.433057, 0.413267, -0.062292, -0.436158, 0.000921, 0.000089, -0.000525, -0.000056, 0.000436, -0.000168, 0.000782, -0.000007, -0.000687, -0.000398, 0.000186, -0.00067, -0.416622, -0.058232, -0.439874, 0.424731, -0.056504, -0.433999, -0.417637, -0.061462, -0.433078, 0.413357, -0.062223, -0.436174
-0.000056, -0.000018, 0.000005, 0.000091, -0.000062, -0.000018, -0.416642, -0.058261, -0.439925, 0.424757, -0.056518, -0.434048, -0.417534, -0.061536, -0.433069, 0.413251, -0.062295, -0.436168, 0.000423, -0.000193, -0.000327, -0.000469, 0.000114, -0.000147, 0.00054, -0.000391, -0.000522, -0.000851, -0.000243, -0.000563, -0.416612, -0.058243, -0.439876, 0.424711, -0.056512, -0.434001, -0.417625, -0.061475, -0.433087, 0.413336, -0.06224, -0.436181
-0.000058, -0.000007, 0.00001, 0.000003, -0.000008, 0.000039, -0.416631, -0.058263, -0.439933, 0.424754, -0.056518, -0.434051, -0.417517, -0.061543, -0.433078, 0.413236, -0.062303, -0.436176, 0.000604, 0.000112, -0.000382, -0.000162, 0.000177, -0.000113, 0.000832, -0.000228, -0.000546, -0.000601, -0.000286, -0.000396, -0.416597, -0.058233, -0.439897, 0.424726, -0.056497, -0.434005, -0.417611, -0.061475, -0.433098, 0.413329, -0.06223, -0.436194
-0.000043, -0.000024, -0.000012, 0.000112, -0.000122, -0.000022, -0.416618, -0.058261, -0.439943, 0.424748, -0.056514, -0.434056, -0.417501, -0.061547, -0.433089, 0.413223, -0.062307, -0.436185, 0.000722, 0.000162, -0.000509, -0.00043, 0.000182, -0.000106, 0.000517, -0.000011, -0.000658, -0.000591, -0.000119, -0.000482, -0.41658, -0.058239, -0.439906, 0.424719, -0.056495, -0.434009, -0.417596, -0.061484, -0.433106, 0.41331, -0.062231, -0.436206
